Ponto / Grupo;Data;Hora;Ativa C (kWh)
PEVVGNTR2--04 (L);04/07/2024;23;12,284
PEVVGNTR2--04 (L);04/07/2024;24;12,171
PEVVGNTR2--04 (L);05/07/2024;1;12,122
PEVVGNTR2--04 (L);05/07/2024;2;11,947
PEVVGNTR2--04 (L);05/07/2024;3;11,921
PEVVGNTR2--04 (L);05/07/2024;4;11,867
PEVVGNTR2--04 (L);05/07/2024;5;11,899
PEVVGNTR2--04 (L);05/07/2024;6;12,108
PEVVGNTR2--04 (L);05/07/2024;7;12,445
PEVVGNTR2--04 (L);05/07/2024;8;12,283
PEVVGNTR2--04 (L);05/07/2024;9;12,188
PEVVGNTR2--04 (L);05/07/2024;10;12,41
PEVVGNTR2--04 (L);05/07/2024;11;2.112,86
PEVVGNTR2--04 (L);05/07/2024;12;7.672,69
PEVVGNTR2--04 (L);05/07/2024;13;7.898,68
PEVVGNTR2--04 (L);05/07/2024;14;8.114,36
PEVVGNTR2--04 (L);05/07/2024;15;8.002,81
PEVVGNTR2--04 (L);05/07/2024;16;7.558,91
PEVVGNTR2--04 (L);05/07/2024;17;7.501,93
PEVVGNTR2--04 (L);05/07/2024;18;7.551,64
PEVVGNTR2--04 (L);05/07/2024;19;7.501,52
PEVVGNTR2--04 (L);05/07/2024;20;7.971,22
PEVVGNTR2--04 (L);05/07/2024;21;7.438,48
PEVVGNTR2--04 (L);05/07/2024;22;7.406,51
PEVVGNTR2--04 (L);05/07/2024;23;7.417,80
PEVVGNTR2--04 (L);05/07/2024;24;7.300,38
PEVVGNTR2--04 (L);06/07/2024;1;7.830,58
PEVVGNTR2--04 (L);06/07/2024;2;7.561,36
PEVVGNTR2--04 (L);06/07/2024;3;7.353,09
PEVVGNTR2--04 (L);06/07/2024;4;7.498,13
PEVVGNTR2--04 (L);06/07/2024;5;7.493,56
PEVVGNTR2--04 (L);06/07/2024;6;7.812,27
PEVVGNTR2--04 (L);06/07/2024;7;7.161,80
PEVVGNTR2--04 (L);06/07/2024;8;6.934,31
PEVVGNTR2--04 (L);06/07/2024;9;6.979,80
PEVVGNTR2--04 (L);06/07/2024;10;6.950,48
PEVVGNTR2--04 (L);06/07/2024;11;7.002,14
PEVVGNTR2--04 (L);06/07/2024;12;7.505,45
PEVVGNTR2--04 (L);06/07/2024;13;7.276,46
PEVVGNTR2--04 (L);06/07/2024;14;7.116,78
PEVVGNTR2--04 (L);06/07/2024;15;7.182,24
PEVVGNTR2--04 (L);06/07/2024;16;7.052,33
PEVVGNTR2--04 (L);06/07/2024;17;7.170,10
PEVVGNTR2--04 (L);06/07/2024;18;7.278,48
PEVVGNTR2--04 (L);06/07/2024;19;7.022,12
PEVVGNTR2--04 (L);06/07/2024;20;6.975,53
PEVVGNTR2--04 (L);06/07/2024;21;6.900,55
PEVVGNTR2--04 (L);06/07/2024;22;6.773,88
PEVVGNTR2--04 (L);06/07/2024;23;6.656,79
PEVVGNTR2--04 (L);06/07/2024;24;6.630,18
PEVVGNTR2--04 (L);07/07/2024;1;6.671,31
PEVVGNTR2--04 (L);07/07/2024;2;6.757,49
PEVVGNTR2--04 (L);07/07/2024;3;6.640,30
PEVVGNTR2--04 (L);07/07/2024;4;6.786,77
PEVVGNTR2--04 (L);07/07/2024;5;6.810,13
PEVVGNTR2--04 (L);07/07/2024;6;6.785,31
PEVVGNTR2--04 (L);07/07/2024;7;6.642,64
PEVVGNTR2--04 (L);07/07/2024;8;6.682,64
PEVVGNTR2--04 (L);07/07/2024;9;7.339,31
PEVVGNTR2--04 (L);07/07/2024;10;7.230,03
PEVVGNTR2--04 (L);07/07/2024;11;7.153,54
PEVVGNTR2--04 (L);07/07/2024;12;7.151,73
PEVVGNTR2--04 (L);07/07/2024;13;7.000,61
PEVVGNTR2--04 (L);07/07/2024;14;7.018,03
PEVVGNTR2--04 (L);07/07/2024;15;6.952,07
PEVVGNTR2--04 (L);07/07/2024;16;7.526,71
PEVVGNTR2--04 (L);07/07/2024;17;7.086,19
PEVVGNTR2--04 (L);07/07/2024;18;7.059,89
PEVVGNTR2--04 (L);07/07/2024;19;6.953,96
PEVVGNTR2--04 (L);07/07/2024;20;6.840,23
PEVVGNTR2--04 (L);07/07/2024;21;6.736,72
PEVVGNTR2--04 (L);07/07/2024;22;6.762,93
PEVVGNTR2--04 (L);07/07/2024;23;6.768,07
PEVVGNTR2--04 (L);07/07/2024;24;6.781,86
PEVVGNTR2--04 (L);08/07/2024;1;6.626,43
PEVVGNTR2--04 (L);08/07/2024;2;6.665,24
PEVVGNTR2--04 (L);08/07/2024;3;6.655,29
PEVVGNTR2--04 (L);08/07/2024;4;6.679,73
PEVVGNTR2--04 (L);08/07/2024;5;6.667,46
PEVVGNTR2--04 (L);08/07/2024;6;6.717,77
PEVVGNTR2--04 (L);08/07/2024;7;6.696,73
PEVVGNTR2--04 (L);08/07/2024;8;7.018,20
PEVVGNTR2--04 (L);08/07/2024;9;7.669,80
PEVVGNTR2--04 (L);08/07/2024;10;7.435,53
PEVVGNTR2--04 (L);08/07/2024;11;6.879,03
PEVVGNTR2--04 (L);08/07/2024;12;6.976,86
PEVVGNTR2--04 (L);08/07/2024;13;6.761,45
PEVVGNTR2--04 (L);08/07/2024;14;6.866,26
PEVVGNTR2--04 (L);08/07/2024;15;6.809,47
PEVVGNTR2--04 (L);08/07/2024;16;7.086,97
PEVVGNTR2--04 (L);08/07/2024;17;7.874,76
PEVVGNTR2--04 (L);08/07/2024;18;7.462,80
PEVVGNTR2--04 (L);08/07/2024;19;7.538,30
PEVVGNTR2--04 (L);08/07/2024;20;7.504,13
PEVVGNTR2--04 (L);08/07/2024;21;7.082,56
PEVVGNTR2--04 (L);08/07/2024;22;7.132,09
PEVVGNTR2--04 (L);08/07/2024;23;7.154,79
PEVVGNTR2--04 (L);08/07/2024;24;7.047,08
PEVVGNTR2--04 (L);09/07/2024;1;7.016,07
PEVVGNTR2--04 (L);09/07/2024;2;7.119,06
PEVVGNTR2--04 (L);09/07/2024;3;7.101,65
PEVVGNTR2--04 (L);09/07/2024;4;6.973,74
PEVVGNTR2--04 (L);09/07/2024;5;7.029,12
PEVVGNTR2--04 (L);09/07/2024;6;7.146,32
PEVVGNTR2--04 (L);09/07/2024;7;7.112,12
PEVVGNTR2--04 (L);09/07/2024;8;7.151,99
PEVVGNTR2--04 (L);09/07/2024;9;7.308,06
PEVVGNTR2--04 (L);09/07/2024;10;7.384,79
PEVVGNTR2--04 (L);09/07/2024;11;7.374,31
PEVVGNTR2--04 (L);09/07/2024;12;7.313,44
PEVVGNTR2--04 (L);09/07/2024;13;7.285,36
PEVVGNTR2--04 (L);09/07/2024;14;7.330,74
PEVVGNTR2--04 (L);09/07/2024;15;7.250,62
PEVVGNTR2--04 (L);09/07/2024;16;7.550,30
PEVVGNTR2--04 (L);09/07/2024;17;7.742,08
PEVVGNTR2--04 (L);09/07/2024;18;7.699,18
PEVVGNTR2--04 (L);09/07/2024;19;7.698,49
PEVVGNTR2--04 (L);09/07/2024;20;7.759,92
PEVVGNTR2--04 (L);09/07/2024;21;7.826,96
PEVVGNTR2--04 (L);09/07/2024;22;7.602,68
PEVVGNTR2--04 (L);09/07/2024;23;7.533,15
PEVVGNTR2--04 (L);09/07/2024;24;7.631,07
PEVVGNTR2--04 (L);10/07/2024;1;7.865,95
PEVVGNTR2--04 (L);10/07/2024;2;7.816,91
PEVVGNTR2--04 (L);10/07/2024;3;7.604,88
PEVVGNTR2--04 (L);10/07/2024;4;7.712,86
PEVVGNTR2--04 (L);10/07/2024;5;7.763,47
PEVVGNTR2--04 (L);10/07/2024;6;7.714,52
PEVVGNTR2--04 (L);10/07/2024;7;7.766,72
PEVVGNTR2--04 (L);10/07/2024;8;7.878,94
PEVVGNTR2--04 (L);10/07/2024;9;7.857,27
PEVVGNTR2--04 (L);10/07/2024;10;7.902,31
PEVVGNTR2--04 (L);10/07/2024;11;7.968,03
PEVVGNTR2--04 (L);10/07/2024;12;7.747,86
PEVVGNTR2--04 (L);10/07/2024;13;7.645,37
PEVVGNTR2--04 (L);10/07/2024;14;7.679,15
PEVVGNTR2--04 (L);10/07/2024;15;7.629,23
PEVVGNTR2--04 (L);10/07/2024;16;7.753,80
PEVVGNTR2--04 (L);10/07/2024;17;7.669,05
PEVVGNTR2--04 (L);10/07/2024;18;7.762,81
PEVVGNTR2--04 (L);10/07/2024;19;7.832,84
PEVVGNTR2--04 (L);10/07/2024;20;7.788,50
PEVVGNTR2--04 (L);10/07/2024;21;7.803,22
PEVVGNTR2--04 (L);10/07/2024;22;7.757,88
PEVVGNTR2--04 (L);10/07/2024;23;7.699,98
PEVVGNTR2--04 (L);10/07/2024;24;7.706,40
PEVVGNTR2--04 (L);11/07/2024;1;7.770,20
PEVVGNTR2--04 (L);11/07/2024;2;7.724,61
PEVVGNTR2--04 (L);11/07/2024;3;7.530,86
PEVVGNTR2--04 (L);11/07/2024;4;7.608,70
PEVVGNTR2--04 (L);11/07/2024;5;7.642,05
PEVVGNTR2--04 (L);11/07/2024;6;7.641,05
PEVVGNTR2--04 (L);11/07/2024;7;7.599,41
PEVVGNTR2--04 (L);11/07/2024;8;7.610,17
PEVVGNTR2--04 (L);11/07/2024;9;7.656,55
PEVVGNTR2--04 (L);11/07/2024;10;7.736,74
PEVVGNTR2--04 (L);11/07/2024;11;7.614,30
PEVVGNTR2--04 (L);11/07/2024;12;7.588,12
PEVVGNTR2--04 (L);11/07/2024;13;7.568,69
PEVVGNTR2--04 (L);11/07/2024;14;7.503,28
PEVVGNTR2--04 (L);11/07/2024;15;7.497,87
PEVVGNTR2--04 (L);11/07/2024;16;7.572,39
PEVVGNTR2--04 (L);11/07/2024;17;7.642,12
PEVVGNTR2--04 (L);11/07/2024;18;7.595,54
PEVVGNTR2--04 (L);11/07/2024;19;7.597,78
PEVVGNTR2--04 (L);11/07/2024;20;7.490,39
PEVVGNTR2--04 (L);11/07/2024;21;7.302,04
PEVVGNTR2--04 (L);11/07/2024;22;7.011,61
PEVVGNTR2--04 (L);11/07/2024;23;7.010,24
PEVVGNTR2--04 (L);11/07/2024;24;6.845,15
PEVVGNTR2--04 (L);12/07/2024;1;6.740,47
PEVVGNTR2--04 (L);12/07/2024;2;7.052,76
PEVVGNTR2--04 (L);12/07/2024;3;7.051,55
PEVVGNTR2--04 (L);12/07/2024;4;7.166,81
PEVVGNTR2--04 (L);12/07/2024;5;7.104,88
PEVVGNTR2--04 (L);12/07/2024;6;6.858,22
PEVVGNTR2--04 (L);12/07/2024;7;6.495,73
PEVVGNTR2--04 (L);12/07/2024;8;6.582,05
PEVVGNTR2--04 (L);12/07/2024;9;6.707,24
PEVVGNTR2--04 (L);12/07/2024;10;6.575,59
PEVVGNTR2--04 (L);12/07/2024;11;6.557,01
PEVVGNTR2--04 (L);12/07/2024;12;6.629,05
PEVVGNTR2--04 (L);12/07/2024;13;6.617,94
PEVVGNTR2--04 (L);12/07/2024;14;6.559,50
PEVVGNTR2--04 (L);12/07/2024;15;6.558,29
PEVVGNTR2--04 (L);12/07/2024;16;6.607,67
PEVVGNTR2--04 (L);12/07/2024;17;6.582,54
PEVVGNTR2--04 (L);12/07/2024;18;6.582,26
PEVVGNTR2--04 (L);12/07/2024;19;6.618,15
PEVVGNTR2--04 (L);12/07/2024;20;6.525,05
PEVVGNTR2--04 (L);12/07/2024;21;6.574,68
PEVVGNTR2--04 (L);12/07/2024;22;6.628,57
PEVVGNTR2--04 (L);12/07/2024;23;6.518,28
PEVVGNTR2--04 (L);12/07/2024;24;6.509,43
PEVVGNTR2--04 (L);13/07/2024;1;6.487,60
PEVVGNTR2--04 (L);13/07/2024;2;6.662,52
PEVVGNTR2--04 (L);13/07/2024;3;6.571,59
PEVVGNTR2--04 (L);13/07/2024;4;6.725,68
PEVVGNTR2--04 (L);13/07/2024;5;6.703,98
PEVVGNTR2--04 (L);13/07/2024;6;6.520,79
PEVVGNTR2--04 (L);13/07/2024;7;6.356,47
PEVVGNTR2--04 (L);13/07/2024;8;6.383,55
PEVVGNTR2--04 (L);13/07/2024;9;6.535,76
PEVVGNTR2--04 (L);13/07/2024;10;6.639,13
PEVVGNTR2--04 (L);13/07/2024;11;6.770,80
PEVVGNTR2--04 (L);13/07/2024;12;6.757,46
PEVVGNTR2--04 (L);13/07/2024;13;6.764,54
PEVVGNTR2--04 (L);13/07/2024;14;6.662,39
PEVVGNTR2--04 (L);13/07/2024;15;6.635,59
PEVVGNTR2--04 (L);13/07/2024;16;6.669,69
PEVVGNTR2--04 (L);13/07/2024;17;6.505,74
PEVVGNTR2--04 (L);13/07/2024;18;6.609,32
PEVVGNTR2--04 (L);13/07/2024;19;6.548,89
PEVVGNTR2--04 (L);13/07/2024;20;6.513,63
PEVVGNTR2--04 (L);13/07/2024;21;6.548,67
PEVVGNTR2--04 (L);13/07/2024;22;6.553,62
PEVVGNTR2--04 (L);13/07/2024;23;6.478,08
PEVVGNTR2--04 (L);13/07/2024;24;6.397,89
PEVVGNTR2--04 (L);14/07/2024;1;6.470,30
PEVVGNTR2--04 (L);14/07/2024;2;6.474,30
PEVVGNTR2--04 (L);14/07/2024;3;6.491,30
PEVVGNTR2--04 (L);14/07/2024;4;6.426,27
PEVVGNTR2--04 (L);14/07/2024;5;6.565,79
PEVVGNTR2--04 (L);14/07/2024;6;6.614,89
PEVVGNTR2--04 (L);14/07/2024;7;6.483,40
PEVVGNTR2--04 (L);14/07/2024;8;6.450,54
PEVVGNTR2--04 (L);14/07/2024;9;6.628,40
PEVVGNTR2--04 (L);14/07/2024;10;6.739,80
PEVVGNTR2--04 (L);14/07/2024;11;6.843,18
PEVVGNTR2--04 (L);14/07/2024;12;6.905,95
PEVVGNTR2--04 (L);14/07/2024;13;6.930,46
PEVVGNTR2--04 (L);14/07/2024;14;6.884,00
PEVVGNTR2--04 (L);14/07/2024;15;6.896,33
PEVVGNTR2--04 (L);14/07/2024;16;6.780,32
PEVVGNTR2--04 (L);14/07/2024;17;6.820,00
PEVVGNTR2--04 (L);14/07/2024;18;6.684,88
PEVVGNTR2--04 (L);14/07/2024;19;6.606,82
PEVVGNTR2--04 (L);14/07/2024;20;6.562,37
PEVVGNTR2--04 (L);14/07/2024;21;6.574,95
PEVVGNTR2--04 (L);14/07/2024;22;6.592,29
PEVVGNTR2--04 (L);14/07/2024;23;6.477,87
PEVVGNTR2--04 (L);14/07/2024;24;6.440,27
PEVVGNTR2--04 (L);15/07/2024;1;6.529,31
PEVVGNTR2--04 (L);15/07/2024;2;6.614,90
PEVVGNTR2--04 (L);15/07/2024;3;6.561,23
PEVVGNTR2--04 (L);15/07/2024;4;6.466,67
PEVVGNTR2--04 (L);15/07/2024;5;6.461,23
PEVVGNTR2--04 (L);15/07/2024;6;6.463,84
PEVVGNTR2--04 (L);15/07/2024;7;6.363,41
PEVVGNTR2--04 (L);15/07/2024;8;6.870,20
PEVVGNTR2--04 (L);15/07/2024;9;7.120,55
PEVVGNTR2--04 (L);15/07/2024;10;7.245,51
PEVVGNTR2--04 (L);15/07/2024;11;7.236,00
PEVVGNTR2--04 (L);15/07/2024;12;7.242,56
PEVVGNTR2--04 (L);15/07/2024;13;7.234,10
PEVVGNTR2--04 (L);15/07/2024;14;7.299,86
PEVVGNTR2--04 (L);15/07/2024;15;7.303,37
PEVVGNTR2--04 (L);15/07/2024;16;7.495,80
PEVVGNTR2--04 (L);15/07/2024;17;7.604,10
PEVVGNTR2--04 (L);15/07/2024;18;7.473,14
PEVVGNTR2--04 (L);15/07/2024;19;7.343,92
PEVVGNTR2--04 (L);15/07/2024;20;7.401,51
PEVVGNTR2--04 (L);15/07/2024;21;7.452,13
PEVVGNTR2--04 (L);15/07/2024;22;7.448,35
PEVVGNTR2--04 (L);15/07/2024;23;7.376,22
PEVVGNTR2--04 (L);15/07/2024;24;7.343,89
PEVVGNTR2--04 (L);16/07/2024;1;7.358,23
PEVVGNTR2--04 (L);16/07/2024;2;7.318,83
PEVVGNTR2--04 (L);16/07/2024;3;7.389,38
PEVVGNTR2--04 (L);16/07/2024;4;7.430,12
PEVVGNTR2--04 (L);16/07/2024;5;7.254,20
PEVVGNTR2--04 (L);16/07/2024;6;7.265,46
PEVVGNTR2--04 (L);16/07/2024;7;7.156,33
PEVVGNTR2--04 (L);16/07/2024;8;7.466,06
PEVVGNTR2--04 (L);16/07/2024;9;7.578,92
PEVVGNTR2--04 (L);16/07/2024;10;7.619,61
PEVVGNTR2--04 (L);16/07/2024;11;8.411,47
PEVVGNTR2--04 (L);16/07/2024;12;8.139,67
PEVVGNTR2--04 (L);16/07/2024;13;8.004,22
PEVVGNTR2--04 (L);16/07/2024;14;7.988,62
PEVVGNTR2--04 (L);16/07/2024;15;7.612,73
PEVVGNTR2--04 (L);16/07/2024;16;7.519,29
PEVVGNTR2--04 (L);16/07/2024;17;7.546,43
PEVVGNTR2--04 (L);16/07/2024;18;7.543,41
PEVVGNTR2--04 (L);16/07/2024;19;7.454,53
PEVVGNTR2--04 (L);16/07/2024;20;7.406,83
PEVVGNTR2--04 (L);16/07/2024;21;7.475,47
PEVVGNTR2--04 (L);16/07/2024;22;7.462,08
PEVVGNTR2--04 (L);16/07/2024;23;7.410,87
PEVVGNTR2--04 (L);16/07/2024;24;7.441,55
PEVVGNTR2--04 (L);17/07/2024;1;7.400,48
PEVVGNTR2--04 (L);17/07/2024;2;7.344,18
PEVVGNTR2--04 (L);17/07/2024;3;7.303,93
PEVVGNTR2--04 (L);17/07/2024;4;7.229,85
PEVVGNTR2--04 (L);17/07/2024;5;7.262,73
PEVVGNTR2--04 (L);17/07/2024;6;7.310,60
PEVVGNTR2--04 (L);17/07/2024;7;7.356,00
PEVVGNTR2--04 (L);17/07/2024;8;7.420,68
PEVVGNTR2--04 (L);17/07/2024;9;7.394,81
PEVVGNTR2--04 (L);17/07/2024;10;7.375,57
PEVVGNTR2--04 (L);17/07/2024;11;7.327,55
PEVVGNTR2--04 (L);17/07/2024;12;7.358,41
PEVVGNTR2--04 (L);17/07/2024;13;7.326,05
PEVVGNTR2--04 (L);17/07/2024;14;7.240,94
PEVVGNTR2--04 (L);17/07/2024;15;7.558,63
PEVVGNTR2--04 (L);17/07/2024;16;7.609,72
PEVVGNTR2--04 (L);17/07/2024;17;7.501,23
PEVVGNTR2--04 (L);17/07/2024;18;7.306,70
PEVVGNTR2--04 (L);17/07/2024;19;7.312,33
PEVVGNTR2--04 (L);17/07/2024;20;7.308,01
PEVVGNTR2--04 (L);17/07/2024;21;7.219,27
PEVVGNTR2--04 (L);17/07/2024;22;7.256,39
PEVVGNTR2--04 (L);17/07/2024;23;7.244,27
PEVVGNTR2--04 (L);17/07/2024;24;7.288,58
PEVVGNTR2--04 (L);18/07/2024;1;7.189,91
PEVVGNTR2--04 (L);18/07/2024;2;7.164,52
PEVVGNTR2--04 (L);18/07/2024;3;7.112,59
PEVVGNTR2--04 (L);18/07/2024;4;7.218,32
PEVVGNTR2--04 (L);18/07/2024;5;7.141,02
PEVVGNTR2--04 (L);18/07/2024;6;7.112,64
PEVVGNTR2--04 (L);18/07/2024;7;6.701,51
PEVVGNTR2--04 (L);18/07/2024;8;6.581,08
PEVVGNTR2--04 (L);18/07/2024;9;6.795,96
PEVVGNTR2--04 (L);18/07/2024;10;7.027,70
PEVVGNTR2--04 (L);18/07/2024;11;7.099,01
PEVVGNTR2--04 (L);18/07/2024;12;7.130,17
PEVVGNTR2--04 (L);18/07/2024;13;7.227,27
PEVVGNTR2--04 (L);18/07/2024;14;7.119,90
PEVVGNTR2--04 (L);18/07/2024;15;7.249,27
PEVVGNTR2--04 (L);18/07/2024;16;7.251,66
PEVVGNTR2--04 (L);18/07/2024;17;7.139,93
PEVVGNTR2--04 (L);18/07/2024;18;6.896,21
PEVVGNTR2--04 (L);18/07/2024;19;6.654,14
PEVVGNTR2--04 (L);18/07/2024;20;6.698,21
PEVVGNTR2--04 (L);18/07/2024;21;6.676,60
PEVVGNTR2--04 (L);18/07/2024;22;6.707,24
PEVVGNTR2--04 (L);18/07/2024;23;6.703,26
PEVVGNTR2--04 (L);18/07/2024;24;6.693,39
PEVVGNTR2--04 (L);19/07/2024;1;6.571,26
PEVVGNTR2--04 (L);19/07/2024;2;6.586,67
PEVVGNTR2--04 (L);19/07/2024;3;6.596,40
PEVVGNTR2--04 (L);19/07/2024;4;6.635,29
PEVVGNTR2--04 (L);19/07/2024;5;6.601,24
PEVVGNTR2--04 (L);19/07/2024;6;6.552,12
PEVVGNTR2--04 (L);19/07/2024;7;6.550,09
PEVVGNTR2--04 (L);19/07/2024;8;6.620,75
PEVVGNTR2--04 (L);19/07/2024;9;7.125,83
PEVVGNTR2--04 (L);19/07/2024;10;7.117,81
PEVVGNTR2--04 (L);19/07/2024;11;7.207,05
PEVVGNTR2--04 (L);19/07/2024;12;7.277,78
PEVVGNTR2--04 (L);19/07/2024;13;7.097,14
PEVVGNTR2--04 (L);19/07/2024;14;7.220,42
PEVVGNTR2--04 (L);19/07/2024;15;7.121,17
PEVVGNTR2--04 (L);19/07/2024;16;6.946,75
PEVVGNTR2--04 (L);19/07/2024;17;7.309,69
PEVVGNTR2--04 (L);19/07/2024;18;7.430,28
PEVVGNTR2--04 (L);19/07/2024;19;7.133,73
PEVVGNTR2--04 (L);19/07/2024;20;7.162,00
PEVVGNTR2--04 (L);19/07/2024;21;6.808,13
PEVVGNTR2--04 (L);19/07/2024;22;6.620,68
PEVVGNTR2--04 (L);19/07/2024;23;6.608,44
PEVVGNTR2--04 (L);19/07/2024;24;6.691,05
PEVVGNTR2--04 (L);20/07/2024;1;6.628,18
PEVVGNTR2--04 (L);20/07/2024;2;6.627,94
PEVVGNTR2--04 (L);20/07/2024;3;6.605,41
PEVVGNTR2--04 (L);20/07/2024;4;6.543,36
PEVVGNTR2--04 (L);20/07/2024;5;6.494,80
PEVVGNTR2--04 (L);20/07/2024;6;6.603,41
PEVVGNTR2--04 (L);20/07/2024;7;6.592,55
PEVVGNTR2--04 (L);20/07/2024;8;6.522,04
PEVVGNTR2--04 (L);20/07/2024;9;6.829,70
PEVVGNTR2--04 (L);20/07/2024;10;7.201,99
PEVVGNTR2--04 (L);20/07/2024;11;6.876,92
PEVVGNTR2--04 (L);20/07/2024;12;6.848,04
PEVVGNTR2--04 (L);20/07/2024;13;6.802,95
PEVVGNTR2--04 (L);20/07/2024;14;6.873,74
PEVVGNTR2--04 (L);20/07/2024;15;6.812,67
PEVVGNTR2--04 (L);20/07/2024;16;6.745,18
PEVVGNTR2--04 (L);20/07/2024;17;6.644,19
PEVVGNTR2--04 (L);20/07/2024;18;6.650,77
PEVVGNTR2--04 (L);20/07/2024;19;6.639,29
PEVVGNTR2--04 (L);20/07/2024;20;6.602,78
PEVVGNTR2--04 (L);20/07/2024;21;6.584,53
PEVVGNTR2--04 (L);20/07/2024;22;6.602,74
PEVVGNTR2--04 (L);20/07/2024;23;6.491,08
PEVVGNTR2--04 (L);20/07/2024;24;6.495,56
PEVVGNTR2--04 (L);21/07/2024;1;6.534,62
PEVVGNTR2--04 (L);21/07/2024;2;6.564,95
PEVVGNTR2--04 (L);21/07/2024;3;6.524,48
PEVVGNTR2--04 (L);21/07/2024;4;6.444,91
PEVVGNTR2--04 (L);21/07/2024;5;6.498,26
PEVVGNTR2--04 (L);21/07/2024;6;6.658,37
PEVVGNTR2--04 (L);21/07/2024;7;6.723,71
PEVVGNTR2--04 (L);21/07/2024;8;6.773,79
PEVVGNTR2--04 (L);21/07/2024;9;6.870,63
PEVVGNTR2--04 (L);21/07/2024;10;7.018,53
PEVVGNTR2--04 (L);21/07/2024;11;7.154,47
PEVVGNTR2--04 (L);21/07/2024;12;7.227,03
PEVVGNTR2--04 (L);21/07/2024;13;7.161,68
PEVVGNTR2--04 (L);21/07/2024;14;7.254,99
PEVVGNTR2--04 (L);21/07/2024;15;7.575,84
PEVVGNTR2--04 (L);21/07/2024;16;7.654,43
PEVVGNTR2--04 (L);21/07/2024;17;7.480,62
PEVVGNTR2--04 (L);21/07/2024;18;7.528,15
PEVVGNTR2--04 (L);21/07/2024;19;6.936,11
PEVVGNTR2--04 (L);21/07/2024;20;6.788,21
PEVVGNTR2--04 (L);21/07/2024;21;7.526,14
PEVVGNTR2--04 (L);21/07/2024;22;7.517,75
PEVVGNTR2--04 (L);21/07/2024;23;7.288,50
PEVVGNTR2--04 (L);21/07/2024;24;7.318,61
PEVVGNTR2--04 (L);22/07/2024;1;6.961,15
PEVVGNTR2--04 (L);22/07/2024;2;7.496,72
PEVVGNTR2--04 (L);22/07/2024;3;7.416,07
PEVVGNTR2--04 (L);22/07/2024;4;7.231,49
PEVVGNTR2--04 (L);22/07/2024;5;7.233,11
PEVVGNTR2--04 (L);22/07/2024;6;6.862,21
PEVVGNTR2--04 (L);22/07/2024;7;6.671,61
PEVVGNTR2--04 (L);22/07/2024;8;7.265,60
PEVVGNTR2--04 (L);22/07/2024;9;7.579,28
PEVVGNTR2--04 (L);22/07/2024;10;7.501,10
PEVVGNTR2--04 (L);22/07/2024;11;7.678,57
PEVVGNTR2--04 (L);22/07/2024;12;7.567,23
PEVVGNTR2--04 (L);22/07/2024;13;7.161,73
PEVVGNTR2--04 (L);22/07/2024;14;7.447,00
PEVVGNTR2--04 (L);22/07/2024;15;7.917,32
PEVVGNTR2--04 (L);22/07/2024;16;7.677,66
PEVVGNTR2--04 (L);22/07/2024;17;7.651,37
PEVVGNTR2--04 (L);22/07/2024;18;7.532,89
PEVVGNTR2--04 (L);22/07/2024;19;7.001,16
PEVVGNTR2--04 (L);22/07/2024;20;7.521,46
PEVVGNTR2--04 (L);22/07/2024;21;7.650,60
PEVVGNTR2--04 (L);22/07/2024;22;7.313,18
PEVVGNTR2--04 (L);22/07/2024;23;7.379,69
PEVVGNTR2--04 (L);22/07/2024;24;7.060,49
PEVVGNTR2--04 (L);23/07/2024;1;7.048,47
PEVVGNTR2--04 (L);23/07/2024;2;7.554,70
PEVVGNTR2--04 (L);23/07/2024;3;7.363,70
PEVVGNTR2--04 (L);23/07/2024;4;7.258,66
PEVVGNTR2--04 (L);23/07/2024;5;7.199,35
PEVVGNTR2--04 (L);23/07/2024;6;6.958,55
PEVVGNTR2--04 (L);23/07/2024;7;7.364,26
PEVVGNTR2--04 (L);23/07/2024;8;7.216,89
PEVVGNTR2--04 (L);23/07/2024;9;7.144,25
PEVVGNTR2--04 (L);23/07/2024;10;7.426,78
PEVVGNTR2--04 (L);23/07/2024;11;6.988,67
PEVVGNTR2--04 (L);23/07/2024;12;7.434,63
PEVVGNTR2--04 (L);23/07/2024;13;7.344,51
PEVVGNTR2--04 (L);23/07/2024;14;7.302,09
PEVVGNTR2--04 (L);23/07/2024;15;7.400,83
PEVVGNTR2--04 (L);23/07/2024;16;7.343,67
PEVVGNTR2--04 (L);23/07/2024;17;7.283,66
PEVVGNTR2--04 (L);23/07/2024;18;7.565,29
PEVVGNTR2--04 (L);23/07/2024;19;7.292,71
PEVVGNTR2--04 (L);23/07/2024;20;7.154,19
PEVVGNTR2--04 (L);23/07/2024;21;7.095,14
PEVVGNTR2--04 (L);23/07/2024;22;7.202,18
PEVVGNTR2--04 (L);23/07/2024;23;7.392,87
PEVVGNTR2--04 (L);23/07/2024;24;7.336,04
PEVVGNTR2--04 (L);24/07/2024;1;7.314,05
PEVVGNTR2--04 (L);24/07/2024;2;7.081,98
PEVVGNTR2--04 (L);24/07/2024;3;7.357,00
PEVVGNTR2--04 (L);24/07/2024;4;7.686,48
PEVVGNTR2--04 (L);24/07/2024;5;7.244,27
PEVVGNTR2--04 (L);24/07/2024;6;6.806,27
PEVVGNTR2--04 (L);24/07/2024;7;6.641,83
PEVVGNTR2--04 (L);24/07/2024;8;6.579,73
